Código;Descrição;Cor;Grade;Preço Venda
491539;BLUSA EM TRICOT MANGA RENDADA;009-MARROM;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;79,9
491539;BLUSA EM TRICOT MANGA RENDADA;011-ROXO;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;79,9
491539;BLUSA EM TRICOT MANGA RENDADA;012-CINZA;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;79,9
491539;BLUSA EM TRICOT MANGA RENDADA;022-VINHO;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;79,9
491539;BLUSA EM TRICOT MANGA RENDADA;001-BRANCO;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;79,9
491539;BLUSA EM TRICOT MANGA RENDADA;002-PRETO;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;79,9
491539;BLUSA EM TRICOT MANGA RENDADA;008-BEGE;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;79,9
491539;BLUSA EM TRICOT MANGA RENDADA;009-MARROM;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;79,9
491539;BLUSA EM TRICOT MANGA RENDADA;011-ROXO;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;79,9
491539;BLUSA EM TRICOT MANGA RENDADA;012-CINZA;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;79,9
491539;BLUSA EM TRICOT MANGA RENDADA;022-VINHO;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;79,9
491539;BLUSA EM TRICOT MANGA RENDADA;047-MARFIM;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;79,9
491540;BLUSA EM TRICOT REGATA;001-BRANCO;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;69,9
491540;BLUSA EM TRICOT REGATA;002-PRETO;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;69,9
491540;BLUSA EM TRICOT REGATA;007-AZUL;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;69,9
491540;BLUSA EM TRICOT REGATA;009-MARROM;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;69,9
491540;BLUSA EM TRICOT REGATA;011-ROXO;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;69,9
491540;BLUSA EM TRICOT REGATA;012-CINZA;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;69,9
491540;BLUSA EM TRICOT REGATA;022-VINHO;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;69,9
491540;BLUSA EM TRICOT REGATA;047-MARFIM;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;69,9
491540;BLUSA EM TRICOT REGATA;001-BRANCO;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;69,9
491540;BLUSA EM TRICOT REGATA;002-PRETO;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;69,9
491540;BLUSA EM TRICOT REGATA;007-AZUL;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;69,9
491540;BLUSA EM TRICOT REGATA;008-BEGE;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;69,9
491540;BLUSA EM TRICOT REGATA;009-MARROM;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;69,9
491540;BLUSA EM TRICOT REGATA;010-VERDE;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;69,9
491540;BLUSA EM TRICOT REGATA;011-ROXO;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;69,9
491540;BLUSA EM TRICOT REGATA;012-CINZA;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;69,9
491540;BLUSA EM TRICOT REGATA;022-VINHO;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;69,9
491540;BLUSA EM TRICOT REGATA;047-MARFIM;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;69,9
491540;BLUSA EM TRICOT REGATA;001-BRANCO;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;69,9
491540;BLUSA EM TRICOT REGATA;002-PRETO;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;69,9
491540;BLUSA EM TRICOT REGATA;003-VERMELHO;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;69,9
491540;BLUSA EM TRICOT REGATA;005-ROSA;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;69,9
491540;BLUSA EM TRICOT REGATA;008-BEGE;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;69,9
491540;BLUSA EM TRICOT REGATA;009-MARROM;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;69,9
491540;BLUSA EM TRICOT REGATA;011-ROXO;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;69,9
491540;BLUSA EM TRICOT REGATA;012-CINZA;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;69,9
491540;BLUSA EM TRICOT REGATA;047-MARFIM;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;69,9
491540;BLUSA EM TRICOT REGATA;002-PRETO;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;69,9
491540;BLUSA EM TRICOT REGATA;007-AZUL;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;69,9
491540;BLUSA EM TRICOT REGATA;008-BEGE;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;69,9
491540;BLUSA EM TRICOT REGATA;009-MARROM;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;69,9
491540;BLUSA EM TRICOT REGATA;011-ROXO;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;69,9
491540;BLUSA EM TRICOT REGATA;012-CINZA;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;69,9
491540;BLUSA EM TRICOT REGATA;022-VINHO;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;69,9
491540;BLUSA EM TRICOT REGATA;047-MARFIM;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;69,9
491540;BLUSA EM TRICOT REGATA;006-LARANJA;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;69,9
491540;BLUSA EM TRICOT REGATA;011-ROXO;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;69,9
491540;BLUSA EM TRICOT REGATA;012-CINZA;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;69,9
491540;BLUSA EM TRICOT REGATA;022-VINHO;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;69,9
491540;BLUSA EM TRICOT REGATA;047-MARFIM;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;69,9
491540;BLUSA EM TRICOT REGATA;001-BRANCO;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;69,9
491540;BLUSA EM TRICOT REGATA;002-PRETO;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;69,9
491540;BLUSA EM TRICOT REGATA;008-BEGE;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;69,9
491540;BLUSA EM TRICOT REGATA;009-MARROM;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;69,9
491540;BLUSA EM TRICOT REGATA;011-ROXO;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;69,9
491540;BLUSA EM TRICOT REGATA;012-CINZA;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;69,9
491540;BLUSA EM TRICOT REGATA;022-VINHO;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;69,9
491540;BLUSA EM TRICOT REGATA;007-AZUL;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;69,9
491577;SAIA CURTA ALFAIATARIA FENDA;010-VERDE;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;129,9
491688;CINTO FINO COURO FIVELA QUADRADA METAL;045-LILÁS;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;49,9
491688;CINTO FINO COURO FIVELA QUADRADA METAL;045-LILÁS;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;49,9
491689;CINTO LARGO COURO FIVELA ENCAPADA DET.METAL;010-VERDE;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;49,9
491689;CINTO LARGO COURO FIVELA ENCAPADA DET.METAL;045-LILÁS;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;49,9
491689;CINTO LARGO COURO FIVELA ENCAPADA DET.METAL;003-VERMELHO;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;49,9
491689;CINTO LARGO COURO FIVELA ENCAPADA DET.METAL;045-LILÁS;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;49,9
491723;BLUSA COM PREGAS BUSTO MG CURTA C DEET EM RENDA;001-BRANCO;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;79,9
491723;BLUSA COM PREGAS BUSTO MG CURTA C DEET EM RENDA;004-AMARELO;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;79,9
491723;BLUSA COM PREGAS BUSTO MG CURTA C DEET EM RENDA;001-BRANCO;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;79,9
491723;BLUSA COM PREGAS BUSTO MG CURTA C DEET EM RENDA;004-AMARELO;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;79,9
491723;BLUSA COM PREGAS BUSTO MG CURTA C DEET EM RENDA;047-MARFIM;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;79,9
491794;CALÇA EM ALFAIATARIA C PREGAS E BOLSO E BOTAO BARRA;010-VERDE;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;169,9
491832;SAIA CURTA ALFAIATARIA PRESPONTO;003-VERMELHO;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;79,9
491955;VESTIDO MIDI EM CREPE DECOTE DRAPEADO;048-ROSÊ;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;219,9
491955;VESTIDO MIDI EM CREPE DECOTE DRAPEADO;007-AZUL;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;219,9
491955;VESTIDO MIDI EM CREPE DECOTE DRAPEADO;007-AZUL;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;219,9
491975;SHORT EM CREPE BOLSO FACA NERVURA;045-LILÁS;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;119,9
492022;BLUSA EM CREPE REGATA;010-VERDE;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;59,9
492022;BLUSA EM CREPE REGATA;012-CINZA;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;59,9
492022;BLUSA EM CREPE REGATA;007-AZUL;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;59,9
492022;BLUSA EM CREPE REGATA;008-BEGE;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;59,9
492022;BLUSA EM CREPE REGATA;009-MARROM;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;59,9
492022;BLUSA EM CREPE REGATA;010-VERDE;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;59,9
492022;BLUSA EM CREPE REGATA;011-ROXO;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;59,9
492022;BLUSA EM CREPE REGATA;045-LILÁS;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;59,9
492022;BLUSA EM CREPE REGATA;007-AZUL;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;59,9
492022;BLUSA EM CREPE REGATA;008-BEGE;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;59,9
492022;BLUSA EM CREPE REGATA;010-VERDE;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;59,9
492022;BLUSA EM CREPE REGATA;012-CINZA;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;59,9
492022;BLUSA EM CREPE REGATA;007-AZUL;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;59,9
492022;BLUSA EM CREPE REGATA;012-CINZA;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;59,9
492022;BLUSA EM CREPE REGATA;012-CINZA;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;59,9
492025;BLUSA EM VISCOSE DECOTE V COM AMARRACAO ILHOES;010-VERDE;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;59,9
492036;SAIA CURTA EM PAETE;001-BRANCO;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;119,9
492159;SHORT SAIA FENDA LATERAL;010-VERDE;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;89,9
492159;SHORT SAIA FENDA LATERAL;005-ROSA;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;89,9
492253;BLUSA EM TRICOT MASC.DET NERVURAS;012-CINZA;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;159,9
492258;BLUSA EM TRICOT MASC.GOLA V DET CANELADO;008-BEGE;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;159,9
492259;BLUSA EM TRICOT MASC.GOLA V BASICA;002-PRETO;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;159,9
492259;BLUSA EM TRICOT MASC.GOLA V BASICA;008-BEGE;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;159,9
492259;BLUSA EM TRICOT MASC.GOLA V BASICA;012-CINZA;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;159,9
492265;BLUSA EM TRICOT CANELADO DECOTE PRINCESA;002-PRETO;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;119,9
492265;BLUSA EM TRICOT CANELADO DECOTE PRINCESA;002-PRETO;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;119,9
492313;BLUSA EM CREPE MANGA BABADOS DECOTE VAZADO 1 BOTAO;005-ROSA;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;79,9
492313;BLUSA EM CREPE MANGA BABADOS DECOTE VAZADO 1 BOTAO;007-AZUL;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;79,9
492313;BLUSA EM CREPE MANGA BABADOS DECOTE VAZADO 1 BOTAO;010-VERDE;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;79,9
492313;BLUSA EM CREPE MANGA BABADOS DECOTE VAZADO 1 BOTAO;011-ROXO;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;79,9
492313;BLUSA EM CREPE MANGA BABADOS DECOTE VAZADO 1 BOTAO;005-ROSA;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;79,9
492313;BLUSA EM CREPE MANGA BABADOS DECOTE VAZADO 1 BOTAO;010-VERDE;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;79,9
492313;BLUSA EM CREPE MANGA BABADOS DECOTE VAZADO 1 BOTAO;010-VERDE;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;79,9
492313;BLUSA EM CREPE MANGA BABADOS DECOTE VAZADO 1 BOTAO;011-ROXO;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;79,9
492327;BLUSA EM CREPE GOLA PREGAS REGATA ESTAMPADA;015-ESTAMPADO;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;79,9
492327;BLUSA EM CREPE GOLA PREGAS REGATA ESTAMPADA;015-ESTAMPADO;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;79,9
492327;BLUSA EM CREPE GOLA PREGAS REGATA ESTAMPADA;015-ESTAMPADO;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;79,9
492327;BLUSA EM CREPE GOLA PREGAS REGATA ESTAMPADA;015-ESTAMPADO;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;79,9
492327;BLUSA EM CREPE GOLA PREGAS REGATA ESTAMPADA;015-ESTAMPADO;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;79,9
492336;BLUSA EM CREPE MANGA C/ PREGAS ESTAMPADA;015-ESTAMPADO;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;99,9
492336;BLUSA EM CREPE MANGA C/ PREGAS ESTAMPADA;015-ESTAMPADO;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;99,9
492336;BLUSA EM CREPE MANGA C/ PREGAS ESTAMPADA;015-ESTAMPADO;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;99,9
492336;BLUSA EM CREPE MANGA C/ PREGAS ESTAMPADA;015-ESTAMPADO;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;99,9
492336;BLUSA EM CREPE MANGA C/ PREGAS ESTAMPADA;015-ESTAMPADO;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;99,9
492336;BLUSA EM CREPE MANGA C/ PREGAS ESTAMPADA;015-ESTAMPADO;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;99,9
492336;BLUSA EM CREPE MANGA C/ PREGAS ESTAMPADA;015-ESTAMPADO;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;99,9
492372;CROPPED TRICOLINE DETALHE LAISE BABADO;001-BRANCO;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;249,9
492466;VESTIDO CURTO BUSTO PAETE EM TULE;002-PRETO;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;249,9
492466;VESTIDO CURTO BUSTO PAETE EM TULE;007-AZUL;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;249,9
492466;VESTIDO CURTO BUSTO PAETE EM TULE;022-VINHO;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;249,9
492466;VESTIDO CURTO BUSTO PAETE EM TULE;002-PRETO;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;249,9
492466;VESTIDO CURTO BUSTO PAETE EM TULE;007-AZUL;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;249,9
492466;VESTIDO CURTO BUSTO PAETE EM TULE;008-BEGE;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;249,9
492466;VESTIDO CURTO BUSTO PAETE EM TULE;048-ROSÊ;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;249,9
492466;VESTIDO CURTO BUSTO PAETE EM TULE;002-PRETO;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;249,9
492466;VESTIDO CURTO BUSTO PAETE EM TULE;007-AZUL;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;249,9
492483;VESTIDO EM REBDA BORDADO PAETE DECOTE TULE;010-VERDE;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;239,9
492483;VESTIDO EM REBDA BORDADO PAETE DECOTE TULE;022-VINHO;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;239,9
492650;MACACAO MANGA CURTA EM CREPE DECOTE V BOLSO FACA;003-VERMELHO;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;219,9
492663;VESTIDO EM CREPE UM OMBRO SO BABADOS LONGO;001-BRANCO;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;219,9
492691;BLUSA MC.FLARE DECOTE V EM CREPE;010-VERDE;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;79,9
492694;VESTIDO DECT.TRANSPASSADO AMARRACAO LATERAL;001-BRANCO;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;149,9
492695;BLUSA CROPPED EM CREPE TRANSPASSADA ML FLARE;001-BRANCO;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;79,9
492726;VESTIDO ALCAS CAIDA OMBR. BJ DEC. V TULE LUREX LONG O;022-VINHO;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;689,9
492727;VESTIDO OMBRO SO MG ABERTA DRAPEADO CINT. ESTAMP.LONGO;007-AZUL;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;549,9
492727;VESTIDO OMBRO SO MG ABERTA DRAPEADO CINT. ESTAMP.LONGO;048-ROSÊ;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;549,9
492727;VESTIDO OMBRO SO MG ABERTA DRAPEADO CINT. ESTAMP.LONGO;007-AZUL;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;549,9
492727;VESTIDO OMBRO SO MG ABERTA DRAPEADO CINT. ESTAMP.LONGO;048-ROSÊ;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;549,9
492727;VESTIDO OMBRO SO MG ABERTA DRAPEADO CINT. ESTAMP.LONGO;048-ROSÊ;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;549,9
492727;VESTIDO OMBRO SO MG ABERTA DRAPEADO CINT. ESTAMP.LONGO;007-AZUL;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;549,9
492727;VESTIDO OMBRO SO MG ABERTA DRAPEADO CINT. ESTAMP.LONGO;048-ROSÊ;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;549,9
492748;VESTIDO CAPA LONGO EM CREPE  PREGAS;010-VERDE;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;899,9
492749;VESTIDO LG ALCA FRANZIDA COM ELASTICO E FAIXA VISCOSE;007-AZUL;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;749,9
492752;VESTIDO EM LUREX DETALHE DRAPEADO;048-ROSÊ;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;219,9
492775;BLAZER GOLA LAPELA OMBREIRA  2BOTOES;002-PRETO;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;199,9
492801;VESTIDO LONGO EM CREPE DETALHE BABADO C/ FENDA;005-ROSA;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;299,9
492832;SAIA MIDI EM MALHA BOLSO FACA COS ELASTICO;011-ROXO;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;69,9
492927;VESTIDO SAIDA EM TULE POA C/ AMARRACAO;001-BRANCO;PP/P/M/G/GG/EXG/46/48/50/52/125/135/Erro;159,9
